trans,distance,year,taxon,days,count,m_days,midges,catch_rate,midge_rate,midges_z,dist_z,time_z,plot,midges_lag,y
hag,150,2010,sheet,52,65,77,2181,0.23841102344499815,28.324675324675326,-0.8024190162650333,0.4561123566811104,0.6959478675471564,150 hag,-0.2828133280305581,1.119141107220743
hag,150,2011,sheet,28,31,77,88,0.13353139262452257,1.1428571428571428,-0.9736850072736765,0.4561123566811104,1.0439218013207345,150 hag,-0.8024190162650333,0.9913755698098176
hag,150,2012,sheet,85,18,79,1049,-1.498212277323876,13.278481012658228,-0.8972214081624192,0.4561123566811104,1.3918957350943129,150 hag,-0.9736850072736765,-0.9964327898962998
hag,150,2013,sheet,70,29,70,1419,-0.8472978603872037,20.271428571428572,-0.8531605552160413,0.4561123566811104,1.739869668867891,150 hag,-0.8972214081624192,-0.20348157870461317
hag,150,2014,sheet,60,17,35,2577,-1.2039728043259361,73.62857142857143,-0.5169702427177086,0.4561123566811104,2.087843602641469,150 hag,-0.8531605552160413,-0.6379869782454273
hag,150,2015,sheet,55,5,54,1011,-2.2155737160044158,18.72222222222222,-0.862921725675609,0.4561123566811104,2.435817536415047,150 hag,-0.5169702427177086,-1.8703305049614847
hag,150,2016,sheet,38,8,72,6486,-1.4403615823901665,90.08333333333333,-0.4132928107821453,0.4561123566811104,2.7837914701886257,150 hag,-0.862921725675609,-0.9259584273343954
hag,150,2017,sheet,55,3,55,2303,-2.6210388241125804,41.872727272727275,-0.7170560531402286,0.4561123566811104,3.131765403962204,150 hag,-0.4132928107821453,-2.364272627312137
hag,150,2009,stap,60,0,67,7423.055885434858,-4.0943445622221,110.79187888708744,-0.2828133280305581,0.4561123566811104,0.3479739337735782,150 hag,-0.5202114434228154,-1.5114460989517642
hag,150,2010,stap,52,0,77,2181,-3.951243718581427,28.324675324675326,-0.8024190162650333,0.4561123566811104,0.6959478675471564,150 hag,-0.2828133280305581,-1.397398270337869
hag,150,2011,stap,28,0,77,88,-3.332204510175204,1.1428571428571428,-0.9736850072736765,0.4561123566811104,1.0439218013207345,150 hag,-0.8024190162650333,-0.9040393512047892
hag,150,2012,stap,85,0,79,1049,-4.442651256490317,13.278481012658228,-0.8972214081624192,0.4561123566811104,1.3918957350943129,150 hag,-0.9736850072736765,-1.789037908771699
hag,150,2013,stap,70,1,70,1419,-3.5553480614894135,20.271428571428572,-0.8531605552160413,0.4561123566811104,1.739869668867891,150 hag,-0.8972214081624192,-1.0818792356465718
hag,150,2014,stap,60,0,35,2577,-4.0943445622221,73.62857142857143,-0.5169702427177086,0.4561123566811104,2.087843602641469,150 hag,-0.8531605552160413,-1.5114460989517642
hag,150,2015,stap,55,0,54,1011,-4.007333185232471,18.72222222222222,-0.862921725675609,0.4561123566811104,2.435817536415047,150 hag,-0.5169702427177086,-1.4421001862519753
hag,150,2016,stap,38,0,72,6486,-3.6375861597263857,90.08333333333333,-0.4132928107821453,0.4561123566811104,2.7837914701886257,150 hag,-0.862921725675609,-1.1474209633865828
hag,150,2017,stap,55,0,55,2303,-4.007333185232471,41.872727272727275,-0.7170560531402286,0.4561123566811104,3.131765403962204,150 hag,-0.4132928107821453,-1.4421001862519753
hag,500,2009,cara,60,15,59,1272,-1.3217558399823195,21.559322033898304,-0.8450458533705639,3.375231439440217,0.3479739337735782,500 hag,-0.9098026992743893,0.7291058217005257
hag,500,2010,cara,52,4,77,325,-2.341805806147327,4.220779220779221,-0.9542917727447475,3.375231439440217,0.6959478675471564,500 hag,-0.8450458533705639,-0.12851047703237817
hag,500,2011,cara,28,3,77,49,-1.9459101490553135,0.6363636363636364,-0.9768762990316014,3.375231439440217,1.0439218013207345,500 hag,-0.9542917727447475,0.2043424021223282
hag,500,2012,cara,85,1,79,470,-3.7495040759303713,5.949367088607595,-0.9434003631911668,3.375231439440217,1.3918957350943129,500 hag,-0.9768762990316014,-1.31204561737741
hag,500,2013,cara,70,6,70,210,-2.3025850929940455,3,-0.9619836041612846,3.375231439440217,1.739869668867891,500 hag,-0.9434003631911668,-0.09553530526246791
hag,500,2014,cara,60,3,37,493,-2.70805020110221,13.324324324324325,-0.8969325606632896,3.375231439440217,2.087843602641469,500 hag,-0.9619836041612846,-0.43643378750878764
hag,500,2015,cara,71,3,49,142,-2.8763855159214247,2.8979591836734695,-0.9626265383982293,3.375231439440217,2.435817536415047,500 hag,-0.8969325606632896,-0.5779632364867209
hag,500,2016,cara,72,6,53,285,-2.330755969960742,5.377358490566038,-0.9470044495239414,3.375231439440217,2.7837914701886257,500 hag,-0.9626265383982293,-0.11922022662673175
hag,500,2017,cara,55,8,55,520,-1.8101086078962516,9.454545454545455,-0.9213150912461887,3.375231439440217,3.131765403962204,500 hag,-0.9470044495239414,0.31851878460771205
hag,500,2009,gnap,60,10,59,1272,-1.6964492894237302,21.559322033898304,-0.8450458533705639,3.375231439440217,0.3479739337735782,500 hag,-0.9098026992743893,0.38792363058054347
hag,500,2010,gnap,52,1,77,325,-3.258096538021482,4.220779220779221,-0.9542917727447475,3.375231439440217,0.6959478675471564,500 hag,-0.8450458533705639,-1.3665713887965085
hag,500,2011,gnap,28,3,77,49,-1.9459101490553135,0.6363636363636364,-0.9768762990316014,3.375231439440217,1.0439218013207345,500 hag,-0.9542917727447475,0.10765685705269698
hag,500,2012,gnap,85,12,79,470,-1.8777018990287797,5.949367088607595,-0.9434003631911668,3.375231439440217,1.3918957350943129,500 hag,-0.9768762990316014,0.18428814178068803
hag,500,2013,gnap,70,4,70,210,-2.639057329615259,3,-0.9619836041612846,3.375231439440217,1.739869668867891,500 hag,-0.9434003631911668,-0.6710870475516639
hag,500,2014,gnap,60,8,37,493,-1.8971199848858813,13.324324324324325,-0.8969325606632896,3.375231439440217,2.087843602641469,500 hag,-0.9619836041612846,0.162472117097321
hag,500,2015,gnap,71,10,49,142,-1.864784604242945,2.8979591836734695,-0.9626265383982293,3.375231439440217,2.435817536415047,500 hag,-0.8969325606632896,0.19880059290300273
hag,500,2016,gnap,72,7,53,285,-2.1972245773362196,5.377358490566038,-0.9470044495239414,3.375231439440217,2.7837914701886257,500 hag,-0.9626265383982293,-0.1746923822600638
hag,500,2017,gnap,55,7,55,520,-1.927891643552635,9.454545454545455,-0.9213150912461887,3.375231439440217,3.131765403962204,500 hag,-0.9470044495239414,0.12790046724664694
hag,500,2009,lyco,60,265,59,1272,1.4891517465595985,21.559322033898304,-0.8450458533705639,3.375231439440217,0.3479739337735782,500 hag,-0.9098026992743893,1.5843605158914718
hag,500,2010,lyco,52,52,77,325,0.01904819497069441,4.220779220779221,-0.9542917727447475,3.375231439440217,0.6959478675471564,500 hag,-0.8450458533705639,0.6161921402762914
hag,500,2011,lyco,28,50,77,49,0.5996211225491218,0.6363636363636364,-0.9768762990316014,3.375231439440217,1.0439218013207345,500 hag,-0.9542917727447475,0.9985409534685596
hag,500,2012,lyco,85,102,79,470,0.19207773173931925,5.949367088607595,-0.9434003631911668,3.375231439440217,1.3918957350943129,500 hag,-0.9768762990316014,0.7301444706176932
hag,500,2013,lyco,70,280,70,210,1.3898594272843867,3,-0.9619836041612846,3.375231439440217,1.739869668867891,500 hag,-0.9434003631911668,1.5189694192167884
hag,500,2014,lyco,60,118,37,493,0.6847789308894288,13.324324324324325,-0.8969325606632896,3.375231439440217,2.087843602641469,500 hag,-0.9619836041612846,1.0546234633588827
hag,500,2015,lyco,71,215,49,142,1.1125985306428496,2.8979591836734695,-0.9626265383982293,3.375231439440217,2.435817536415047,500 hag,-0.8969325606632896,1.336373280575454
hag,500,2016,lyco,72,66,53,285,-0.07197349962508923,5.377358490566038,-0.9470044495239414,3.375231439440217,2.7837914701886257,500 hag,-0.9626265383982293,0.5562478417217472
hag,500,2017,lyco,55,69,55,520,0.24116205681688804,9.454545454545455,-0.9213150912461887,3.375231439440217,3.131765403962204,500 hag,-0.9470044495239414,0.7624700106976113
hag,500,2009,opil,60,9,59,1272,-1.791759469228055,21.559322033898304,-0.8450458533705639,3.375231439440217,0.3479739337735782,500 hag,-0.9098026992743893,-0.1804504878696163
hag,500,2010,opil,52,5,77,325,-2.159484249353372,4.220779220779221,-0.9542917727447475,3.375231439440217,0.6959478675471564,500 hag,-0.8450458533705639,-0.49878279520383123
hag,500,2011,opil,28,0,77,49,-3.332204510175204,0.6363636363636364,-0.9768762990316014,3.375231439440217,1.0439218013207345,500 hag,-0.9542917727447475,-1.5139842900766376
hag,500,2012,opil,85,6,79,470,-2.496741107435003,5.949367088607595,-0.9434003631911668,3.375231439440217,1.3918957350943129,500 hag,-0.9768762990316014,-0.7907396052964943
hag,500,2013,opil,70,26,70,210,-0.9526583760450299,3,-0.9619836041612846,3.375231439440217,1.739869668867891,500 hag,-0.9434003631911668,0.5459432759354361
hag,500,2014,opil,60,12,37,493,-1.529395204760564,13.324324324324325,-0.8969325606632896,3.375231439440217,2.087843602641469,500 hag,-0.9619836041612846,0.04667323667654595
hag,500,2015,opil,71,14,49,142,-1.5546296759391054,2.8979591836734695,-0.9626265383982293,3.375231439440217,2.435817536415047,500 hag,-0.8969325606632896,0.024828237729544587
hag,500,2016,opil,72,36,53,285,-0.665748206371831,5.377358490566038,-0.9470044495239414,3.375231439440217,2.7837914701886257,500 hag,-0.9626265383982293,0.7943159210386439
hag,500,2017,opil,55,29,55,520,-0.6061358035703156,9.454545454545455,-0.9213150912461887,3.375231439440217,3.131765403962204,500 hag,-0.9470044495239414,0.8459212377188958
hag,500,2009,sheet,60,75,59,1272,0.23638877806423034,21.559322033898304,-0.8450458533705639,3.375231439440217,0.3479739337735782,500 hag,-0.9098026992743893,1.116677585316353
hag,500,2010,sheet,52,38,77,325,-0.2876820724517809,4.220779220779221,-0.9542917727447475,3.375231439440217,0.6959478675471564,500 hag,-0.8450458533705639,0.47824862314549577
hag,500,2011,sheet,28,33,77,49,0.1941560144409574,0.6363636363636364,-0.9768762990316014,3.375231439440217,1.0439218013207345,500 hag,-0.9542917727447475,1.0652291610754985
hag,500,2012,sheet,85,26,79,470,-1.1468143904859875,5.949367088607595,-0.9434003631911668,3.375231439440217,1.3918957350943129,500 hag,-0.9768762990316014,-0.5683559602423455
hag,500,2013,sheet,70,44,70,210,-0.4418327522790392,3,-0.9619836041612846,3.375231439440217,1.739869668867891,500 hag,-0.9434003631911668,0.290460543646039
hag,500,2014,sheet,60,11,37,493,-1.6094379124341003,13.324324324324325,-0.8969325606632896,3.375231439440217,2.087843602641469,500 hag,-0.9619836041612846,-1.131929100596079
hag,500,2015,sheet,71,20,49,142,-1.2181574393178924,2.8979591836734695,-0.9626265383982293,3.375231439440217,2.435817536415047,500 hag,-0.8969325606632896,-0.6552668589863051
hag,500,2016,sheet,72,23,53,285,-1.0986122886681098,5.377358490566038,-0.9470044495239414,3.375231439440217,2.7837914701886257,500 hag,-0.9626265383982293,-0.5096356215558084
hag,500,2017,sheet,55,5,55,520,-2.2155737160044158,9.454545454545455,-0.9213150912461887,3.375231439440217,3.131765403962204,500 hag,-0.9470044495239414,-1.8703305049614847
hag,500,2009,stap,60,1,59,1272,-3.4011973816621555,21.559322033898304,-0.8450458533705639,3.375231439440217,0.3479739337735782,500 hag,-0.9098026992743893,-0.9590249612315348
hag,500,2010,stap,52,0,77,325,-3.951243718581427,4.220779220779221,-0.9542917727447475,3.375231439440217,0.6959478675471564,500 hag,-0.8450458533705639,-1.397398270337869
hag,500,2011,stap,28,1,77,49,-2.639057329615259,0.6363636363636364,-0.9768762990316014,3.375231439440217,1.0439218013207345,500 hag,-0.9542917727447475,-0.3516182134845597
hag,500,2012,stap,85,1,79,470,-3.7495040759303713,5.949367088607595,-0.9434003631911668,3.375231439440217,1.3918957350943129,500 hag,-0.9768762990316014,-1.236616771051469
hag,500,2013,stap,70,2,70,210,-3.1498829533812494,3,-0.9619836041612846,3.375231439440217,1.739869668867891,500 hag,-0.9434003631911668,-0.7587335854745203
hag,500,2014,stap,60,2,37,493,-2.995732273553991,13.324324324324325,-0.8969325606632896,3.375231439440217,2.087843602641469,500 hag,-0.9619836041612846,-0.6358793110594828
hag,500,2015,stap,71,0,49,142,-4.2626798770413155,2.8979591836734695,-0.9626265383982293,3.375231439440217,2.435817536415047,500 hag,-0.8969325606632896,-1.6456051761852633
hag,500,2016,stap,72,0,53,285,-4.276666119016055,5.377358490566038,-0.9470044495239414,3.375231439440217,2.7837914701886257,500 hag,-0.9626265383982293,-1.6567518646820336
hag,500,2017,stap,55,0,55,520,-4.007333185232471,9.454545454545455,-0.9213150912461887,3.375231439440217,3.131765403962204,500 hag,-0.9470044495239414,-1.4421001862519753
kal,5,2009,cara,60,44,67,31528.001249152632,-0.2876820724517809,470.5671828231736,1.9840429049445092,-0.7532369776048052,0.3479739337735782,5 kal,0.6958559361014327,1.5985127591474224
kal,5,2010,cara,37,14,77,26288.260392830212,-0.9028677115420143,341.4059791276651,1.1702297375244917,-0.7532369776048052,0.6959478675471564,5 kal,1.9840429049445092,1.0812898305356524
kal,5,2011,cara,30,0,78,2071,-3.4011973816621555,26.55128205128205,-0.813592733725145,-0.7532369776048052,1.0439218013207345,5 kal,1.1702297375244917,-1.0192035921134444
kal,5,2012,cara,62,13,42,1733,-1.488077055429833,41.26190476190476,-0.7209046964482902,-0.7532369776048052,1.3918957350943129,5 kal,-0.813592733725145,0.5892697451119202
kal,5,2013,cara,70,6,70,18782,-2.3025850929940455,268.3142857142857,0.7096968466336367,-0.7532369776048052,1.739869668867891,5 kal,-0.7209046964482902,-0.09553530526246791
kal,5,2014,cara,60,26,37,11507,-0.7985076962177716,311,0.9786490966323029,-0.7532369776048052,2.087843602641469,5 kal,0.7096968466336367,1.1690314638348276
kal,5,2015,cara,71,60,54,20883,-0.15180601286800421,386.72222222222223,1.4557563064414047,-0.7532369776048052,2.435817536415047,5 kal,0.9786490966323029,1.7127517936770307
kal,5,2016,cara,72,108,72,7655,0.41468176321308836,106.31944444444444,-0.3109930440420793,-0.7532369776048052,2.7837914701886257,5 kal,1.4557563064414047,2.1890315504683864
kal,5,2017,cara,55,26,55,9570,-0.7114963192281418,174,0.11544559011047988,-0.7532369776048052,3.131765403962204,5 kal,-0.3109930440420793,1.2421870714586885
kal,5,2009,gnap,60,1,67,31528.001249152632,-3.4011973816621555,470.5671828231736,1.9840429049445092,-0.7532369776048052,0.3479739337735782,5 kal,0.6958559361014327,-1.5273437512244885
kal,5,2010,gnap,37,2,77,26288.260392830212,-2.512305623976115,341.4059791276651,1.1702297375244917,-0.7532369776048052,0.6959478675471564,5 kal,1.9840429049445092,-0.5286827776750253
kal,5,2011,gnap,30,0,78,2071,-3.4011973816621555,26.55128205128205,-0.813592733725145,-0.7532369776048052,1.0439218013207345,5 kal,1.1702297375244917,-1.5273437512244885
kal,5,2012,gnap,62,9,42,1733,-1.824549292051046,41.26190476190476,-0.7209046964482902,-0.7532369776048052,1.3918957350943129,5 kal,-0.813592733725145,0.24400456256206293
kal,5,2013,gnap,70,20,70,18782,-1.2039728043259361,268.3142857142857,0.7096968466336367,-0.7532369776048052,1.739869668867891,5 kal,-0.7209046964482902,0.9412160217016816
kal,5,2014,gnap,60,7,37,11507,-2.0149030205422647,311,0.9786490966323029,-0.7532369776048052,2.087843602641469,5 kal,0.7096968466336367,0.030144057984233148
kal,5,2015,gnap,71,5,54,20883,-2.4709204078132605,386.72222222222223,1.4557563064414047,-0.7532369776048052,2.435817536415047,5 kal,0.9786490966323029,-0.4821869024389441
kal,5,2016,gnap,72,151,72,7655,0.7472144018302211,106.31944444444444,-0.3109930440420793,-0.7532369776048052,2.7837914701886257,5 kal,1.4557563064414047,3.1333552760352874
kal,5,2017,gnap,55,10,55,9570,-1.6094379124341003,174,0.11544559011047988,-0.7532369776048052,3.131765403962204,5 kal,-0.3109930440420793,0.48568003984295754
kal,5,2009,lyco,60,17,67,31528.001249152632,-1.2039728043259361,470.5671828231736,1.9840429049445092,-0.7532369776048052,0.3479739337735782,5 kal,0.6958559361014327,-0.18925469573229853
kal,5,2010,lyco,37,25,77,26288.260392830212,-0.3528213746227423,341.4059791276651,1.1702297375244917,-0.7532369776048052,0.6959478675471564,5 kal,1.9840429049445092,0.3712894211822065
kal,5,2011,lyco,30,3,78,2071,-2.0149030205422647,26.55128205128205,-0.813592733725145,-0.7532369776048052,1.0439218013207345,5 kal,1.1702297375244917,-0.7233102657109349
kal,5,2012,lyco,62,20,42,1733,-1.0826119473216687,41.26190476190476,-0.7209046964482902,-0.7532369776048052,1.3918957350943129,5 kal,-0.813592733725145,-0.10932988794437434
kal,5,2013,lyco,70,32,70,18782,-0.7519876805828788,268.3142857142857,0.7096968466336367,-0.7532369776048052,1.739869668867891,5 kal,-0.7209046964482902,0.10840984809087759
kal,5,2014,lyco,60,41,37,11507,-0.35667494393873245,311,0.9786490966323029,-0.7532369776048052,2.087843602641469,5 kal,0.7096968466336367,0.368751570062161
kal,5,2015,lyco,71,9,54,20883,-1.9600947840472698,386.72222222222223,1.4557563064414047,-0.7532369776048052,2.435817536415047,5 kal,0.9786490966323029,-0.6872151204129455
kal,5,2016,lyco,72,11,72,7655,-1.791759469228055,106.31944444444444,-0.3109930440420793,-0.7532369776048052,2.7837914701886257,5 kal,1.4557563064414047,-0.5763542710999553
kal,5,2017,lyco,55,2,55,9570,-2.908720896564361,174,0.11544559011047988,-0.7532369776048052,3.131765403962204,5 kal,-0.3109930440420793,-1.3119532903392521
kal,5,2009,opil,60,18,67,31528.001249152632,-1.1499055830556604,470.5671828231736,1.9840429049445092,-0.7532369776048052,0.3479739337735782,5 kal,0.6958559361014327,0.37519014229694364
kal,5,2010,opil,37,41,77,26288.260392830212,0.1267517056391438,341.4059791276651,1.1702297375244917,-0.7532369776048052,0.6959478675471564,5 kal,1.9840429049445092,1.4803679338147255
kal,5,2011,opil,30,10,78,2071,-1.0033021088637848,26.55128205128205,-0.813592733725145,-0.7532369776048052,1.0439218013207345,5 kal,1.1702297375244917,0.5021019652826221
kal,5,2012,opil,62,16,42,1733,-1.2939210409888755,41.26190476190476,-0.7209046964482902,-0.7532369776048052,1.3918957350943129,5 kal,-0.813592733725145,0.2505187154759106
kal,5,2013,opil,70,97,70,18782,0.3364722366212129,268.3142857142857,0.7096968466336367,-0.7532369776048052,1.739869668867891,5 kal,-0.7209046964482902,1.6619189853922867
kal,5,2014,opil,60,59,37,11507,0,311,0.9786490966323029,-0.7532369776048052,2.087843602641469,5 kal,0.7096968466336367,1.3706414070875759
kal,5,2015,opil,71,35,54,20883,-0.6791609385852054,386.72222222222223,1.4557563064414047,-0.7532369776048052,2.435817536415047,5 kal,0.9786490966323029,0.7827047753560376
kal,5,2016,opil,72,84,72,7655,0.16598513747426116,106.31944444444444,-0.3109930440420793,-0.7532369776048052,2.7837914701886257,5 kal,1.4557563064414047,1.5143315651926716
kal,5,2017,opil,55,19,55,9570,-1.0116009116784799,174,0.11544559011047988,-0.7532369776048052,3.131765403962204,5 kal,-0.3109930440420793,0.49491785044757275
kal,5,2009,sheet,60,70,67,31528.001249152632,0.16833531481921474,470.5671828231736,1.9840429049445092,-0.7532369776048052,0.3479739337735782,5 kal,0.6958559361014327,1.0337740964677198
kal,5,2010,sheet,37,12,77,26288.260392830212,-1.0459685551826876,341.4059791276651,1.1702297375244917,-0.7532369776048052,0.6959478675471564,5 kal,1.9840429049445092,-0.44550443757409136
kal,5,2011,sheet,30,27,78,2071,-0.06899287148695143,26.55128205128205,-0.813592733725145,-0.7532369776048052,1.0439218013207345,5 kal,1.1702297375244917,0.7446582497684605
kal,5,2012,sheet,62,36,42,1733,-0.5162164724008671,41.26190476190476,-0.7209046964482902,-0.7532369776048052,1.3918957350943129,5 kal,-0.813592733725145,0.19984546518283555
kal,5,2013,sheet,70,74,70,18782,0.06899287148695142,268.3142857142857,0.7096968466336367,-0.7532369776048052,1.739869668867891,5 kal,-0.7209046964482902,0.9127540226863097
kal,5,2014,sheet,60,58,37,11507,-0.01680711831638129,311,0.9786490966323029,-0.7532369776048052,2.087843602641469,5 kal,0.7096968466336367,0.808231517016557
kal,5,2015,sheet,71,65,54,20883,-0.0730251350148899,386.72222222222223,1.4557563064414047,-0.7532369776048052,2.435817536415047,5 kal,0.9786490966323029,0.7397461013121851
kal,5,2016,sheet,72,40,72,7655,-0.5630940523117476,106.31944444444444,-0.3109930440420793,-0.7532369776048052,2.7837914701886257,5 kal,1.4557563064414047,0.14273867387376518
kal,5,2017,sheet,55,51,55,9570,-0.056089466651043585,174,0.11544559011047988,-0.7532369776048052,3.131765403962204,5 kal,-0.3109930440420793,0.7603773216262978
kal,5,2009,stap,60,38,67,31528.001249152632,-0.4307829160924542,470.5671828231736,1.9840429049445092,-0.7532369776048052,0.3479739337735782,5 kal,0.6958559361014327,1.4083218081011455
kal,5,2010,stap,37,11,77,26288.260392830212,-1.126011262856224,341.4059791276651,1.1702297375244917,-0.7532369776048052,0.6959478675471564,5 kal,1.9840429049445092,0.8542420324547355
kal,5,2011,stap,30,5,78,2071,-1.6094379124341003,26.55128205128205,-0.813592733725145,-0.7532369776048052,1.0439218013207345,5 kal,1.1702297375244917,0.46896296438097657
kal,5,2012,stap,62,0,42,1733,-4.127134385045092,41.26190476190476,-0.7209046964482902,-0.7532369776048052,1.3918957350943129,5 kal,-0.813592733725145,-1.537578775730293
kal,5,2013,stap,70,10,70,18782,-1.8505999692509885,268.3142857142857,0.7096968466336367,-0.7532369776048052,1.739869668867891,5 kal,-0.7209046964482902,0.27676277726614984
kal,5,2014,stap,60,33,37,11507,-0.5679840376059393,311,0.9786490966323029,-0.7532369776048052,2.087843602641469,5 kal,0.7096968466336367,1.2989759119211404
kal,5,2015,stap,71,68,54,20883,-0.028573372444056,386.72222222222223,1.4557563064414047,-0.7532369776048052,2.435817536415047,5 kal,0.9786490966323029,1.7288728540199814
kal,5,2016,stap,72,160,72,7655,0.8047382459684077,106.31944444444444,-0.3109930440420793,-0.7532369776048052,2.7837914701886257,5 kal,1.4557563064414047,2.393001577658478
kal,5,2017,stap,55,8,55,9570,-1.8101086078962516,174,0.11544559011047988,-0.7532369776048052,3.131765403962204,5 kal,-0.3109930440420793,0.30903338953258785
kal,50,2009,cara,60,2,67,21117.571592384425,-2.995732273553991,315.18763570723024,1.0050343654389973,-0.37792166696434865,0.3479739337735782,50 kal,-0.1504048720895681,-0.6783051098671247
kal,50,2010,cara,52,2,70,39968.795474106744,-2.8526314299133175,570.9827924872392,2.616737112036101,-0.37792166696434865,0.6959478675471564,50 kal,1.0050343654389973,-0.5579917723449727
kal,50,2011,cara,30,0,78,771,-3.4011973816621555,9.884615384615385,-0.91860532575943,-0.37792166696434865,1.0439218013207345,50 kal,2.616737112036101,-1.0192035921134444
kal,50,2012,cara,62,2,70,4245.080335312609,-3.028522096376982,60.644004790180134,-0.5987828226660711,-0.37792166696434865,1.3918957350943129,50 kal,-0.91860532575943,-0.7058734520251916
kal,50,2013,cara,70,3,70,11072,-2.8622008809294686,158.17142857142858,0.01571363127563321,-0.37792166696434865,1.739869668867891,50 kal,-0.5987828226660711,-0.566037375436586
kal,50,2014,cara,60,0,37,10482,-4.0943445622221,283.2972972972973,0.8041011396023426,-0.37792166696434865,2.087843602641469,50 kal,0.01571363127563321,-1.601973396718101
kal,50,2015,cara,71,7,54,6243,-2.1832383353614793,115.61111111111111,-0.25244852398296536,-0.37792166696434865,2.435817536415047,50 kal,0.8041011396023426,0.004806568117935881
kal,50,2016,cara,72,0,59,3591,-4.276666119016055,60.86440677966102,-0.5973941236137771,-0.37792166696434865,2.7837914701886257,50 kal,-0.25244852398296536,-1.755261906010163
kal,50,2017,cara,55,0,55,4610,-4.007333185232471,83.81818181818181,-0.45276799878776064,-0.37792166696434865,3.131765403962204,50 kal,-0.5973941236137771,-1.5288177890942405
kal,50,2009,gnap,60,47,67,21117.571592384425,-0.2231435513142097,315.18763570723024,1.0050343654389973,-0.37792166696434865,0.3479739337735782,50 kal,-0.1504048720895681,2.043167849051679
kal,50,2010,gnap,52,16,70,39968.795474106744,-1.1180303745252114,570.9827924872392,2.616737112036101,-0.37792166696434865,0.6959478675471564,50 kal,1.0050343654389973,1.0377714795196544
kal,50,2011,gnap,30,4,78,771,-1.791759469228055,9.884615384615385,-0.91860532575943,-0.37792166696434865,1.0439218013207345,50 kal,2.616737112036101,0.2808435995986608
kal,50,2012,gnap,62,22,70,4245.080335312609,-0.9916401691159419,60.644004790180134,-0.5987828226660711,-0.37792166696434865,1.3918957350943129,50 kal,-0.91860532575943,1.1797696075141308
kal,50,2013,gnap,70,20,70,11072,-1.2039728043259361,158.17142857142858,0.01571363127563321,-0.37792166696434865,1.739869668867891,50 kal,-0.5987828226660711,0.9412160217016816
kal,50,2014,gnap,60,22,37,10482,-0.958850346292951,283.2972972972973,0.8041011396023426,-0.37792166696434865,2.087843602641469,50 kal,0.01571363127563321,1.216608644550729
kal,50,2015,gnap,71,23,54,6243,-1.08462604669337,115.61111111111111,-0.25244852398296536,-0.37792166696434865,2.435817536415047,50 kal,0.8041011396023426,1.0753009067697774
kal,50,2016,gnap,72,19,59,3591,-1.2809338454620642,60.86440677966102,-0.5973941236137771,-0.37792166696434865,2.7837914701886257,50 kal,-0.25244852398296536,0.854751063958725
kal,50,2017,gnap,55,7,55,4610,-1.927891643552635,83.81818181818181,-0.45276799878776064,-0.37792166696434865,3.131765403962204,50 kal,-0.5973941236137771,0.12790046724664694
kal,50,2009,lyco,60,156,67,21117.571592384425,0.9619012431262074,315.18763570723024,1.0050343654389973,-0.37792166696434865,0.3479739337735782,50 kal,-0.1504048720895681,1.2371283342538766
kal,50,2010,lyco,52,106,70,39968.795474106744,0.7215851158804787,570.9827924872392,2.616737112036101,-0.37792166696434865,0.6959478675471564,50 kal,1.0050343654389973,1.0788629696826804
kal,50,2011,lyco,30,4,78,771,-1.791759469228055,9.884615384615385,-0.91860532575943,-0.37792166696434865,1.0439218013207345,50 kal,2.616737112036101,-0.5763542710999553
kal,50,2012,lyco,62,62,70,4245.080335312609,0.01600034134644112,60.644004790180134,-0.5987828226660711,-0.37792166696434865,1.3918957350943129,50 kal,-0.91860532575943,0.6141849105887521
kal,50,2013,lyco,70,143,70,11072,0.7213180575266416,158.17142857142858,0.01571363127563321,-0.37792166696434865,1.739869668867891,50 kal,-0.5987828226660711,1.0786870926484744
kal,50,2014,lyco,60,37,37,10482,-0.456758402495715,283.2972972972973,0.8041011396023426,-0.37792166696434865,2.087843602641469,50 kal,0.01571363127563321,0.30283945156388586
kal,50,2015,lyco,71,19,54,6243,-1.2669476034873244,115.61111111111111,-0.25244852398296536,-0.37792166696434865,2.435817536415047,50 kal,0.8041011396023426,-0.2307281068691373
kal,50,2016,lyco,72,32,59,3591,-0.7801585575495751,60.86440677966102,-0.5973941236137771,-0.37792166696434865,2.7837914701886257,50 kal,-0.25244852398296536,0.08985730996319043
kal,50,2017,lyco,55,4,55,4610,-2.3978952727983707,83.81818181818181,-0.45276799878776064,-0.37792166696434865,3.131765403962204,50 kal,-0.5973941236137771,-0.9755380671737828
kal,50,2009,opil,60,4,67,21117.571592384425,-2.4849066497880004,315.18763570723024,1.0050343654389973,-0.37792166696434865,0.3479739337735782,50 kal,-0.1504048720895681,-0.7804947417125508
kal,50,2010,opil,52,6,70,39968.795474106744,-2.005333569526114,570.9827924872392,2.616737112036101,-0.37792166696434865,0.6959478675471564,50 kal,1.0050343654389973,-0.36533750068267906
kal,50,2011,opil,30,4,78,771,-1.791759469228055,9.884615384615385,-0.91860532575943,-0.37792166696434865,1.0439218013207345,50 kal,2.616737112036101,-0.1804504878696163
kal,50,2012,opil,62,2,70,4245.080335312609,-3.028522096376982,60.644004790180134,-0.5987828226660711,-0.37792166696434865,1.3918957350943129,50 kal,-0.91860532575943,-1.2510922340986128
